Restaurant,Type,Rating,Price,Address,Lat,Lng,url,ID
Friedmans,Breakfast & Brunch,3.5,$$,75 9th Ave,40.742706717151925,-74.0062284491822,https://www.yelp.com/biz/friedmans-new-york-76?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qFw918xVIktxYVWL5mpUEg
O'Bagel,Breakfast & Brunch,3.5,$,600 Washington St,40.743609899999996,-74.0293,https://www.yelp.com/biz/o-bagel-hoboken?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,cGsQXm4d2NVHW7jljXPF1Q
Bagel Pub,Breakfast & Brunch,3.5,$,775 Franklin Ave,40.672237,-73.957107,https://www.yelp.com/biz/bagel-pub-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,H_V8VZtIv34atqpI-Z86CQ
Sarabeths - Central Park,Breakfast & Brunch,3.5,$$,40 Central Park S,40.765158,-73.975724,https://www.yelp.com/biz/sarabeths-central-park-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LA7riLKSg-aBLgTY4fT8GQ
Jack's Wife Freda,Breakfast & Brunch,4.0,$$,116 8th Ave,40.74091,-74.00146,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Zabkjf2HIT-ZAPmgMF3Lvw
La Bergamote NYC,Breakfast & Brunch,4.0,$$,177 9th Ave,40.745044,-74.002863,https://www.yelp.com/biz/la-bergamote-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,8xYvp9j7j8RCRQGsiRRujQ
Cafe dâAvignon - Dekalb Market Hall,Breakfast & Brunch,4.0,$$,445 Albee Square W,40.690934000000006,-73.982881,https://www.yelp.com/biz/cafe-d-avignon-dekalb-market-hall-brooklyn-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,EJHYYM09cnEfQmFBVZi3rg
Black Seed Bagels,Breakfast & Brunch,3.0,$$,170 Elizabeth St,40.72091485000776,-73.9947216981572,https://www.yelp.com/biz/black-seed-bagels-new-york-9?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1s95hIhSQhLroVtp-4uOtw
Charley St,Breakfast & Brunch,4.5,$$,41 Kenmare St,40.720929999999996,-73.99548,https://www.yelp.com/biz/charley-st-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,V81lasO1io2Qs6lNnOBn-g
Dog And Bone,Breakfast & Brunch,3.5,$$,338 3rd Ave,40.7400572,-73.98252719999999,https://www.yelp.com/biz/dog-and-bone-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2HDI-ynJQaBqUHHUfCme6A
Tiki Chick,Breakfast & Brunch,4.5,$$,517 Amsterdam Ave,40.786874856360605,-73.9754194,https://www.yelp.com/biz/tiki-chick-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,R4iq3Tt5I0qJMVagiajz3g
Clinton St. Baking Company,Breakfast & Brunch,3.5,$$,55 Water St,40.703717,-73.991773,https://www.yelp.com/biz/clinton-st-baking-company-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Felr31BySdIEOFl-U6AAUg
Hole In The Wall,Breakfast & Brunch,4.5,$$,15 Cliff St,40.70837,-74.00563000000001,https://www.yelp.com/biz/hole-in-the-wall-new-york-12?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,rQpO1Eie_zmeAOQ9s-T0sQ
Egg Shop,Breakfast & Brunch,4.0,$$,138 N 8th St,40.7188237833334,-73.9581152424216,https://www.yelp.com/biz/egg-shop-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,pjoUbRK5kKkXKHuAsvDkjQ
Violette's Cellar,Breakfast & Brunch,4.0,$$,2271 Hylan Blvd,40.57547,-74.10499,https://www.yelp.com/biz/violettes-cellar-staten-island?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0xl3JnEgbA4P6KKfJYup6w
Golda,Breakfast & Brunch,4.0,$$,504 Franklin Ave,40.681509999999996,-73.95591,https://www.yelp.com/biz/golda-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,eOxGkxi5hEY426ww5qk3GA
Pure Bistro,Breakfast & Brunch,4.0,$$,88 5th Ave,40.680452,-73.977961,https://www.yelp.com/biz/pure-bistro-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7Wd4pLyM6rqlC8YQexBJbg
Cheryl's Global Soul,Breakfast & Brunch,4.0,$$,236 Underhill Ave,40.673563,-73.967517,https://www.yelp.com/biz/cheryls-global-soul-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,G4qLYOKIH2qSqv6dgP1_-w
Terravita,Breakfast & Brunch,4.5,$$,4193 Broadway,40.84807,-73.93803,https://www.yelp.com/biz/terravita-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5gcrlif2enGxj7eKAoz-5g
The Stone House at Clove Lakes,Breakfast & Brunch,3.5,$$$,1150 Clove Rd,40.6179128,-74.1082282,https://www.yelp.com/biz/the-stone-house-at-clove-lakes-staten-island-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_98kz9tBW7NhCn3zHqOS0A
Silver Light Tavern,Breakfast & Brunch,5.0,$$,689 Lorimer St,40.71747,-73.95005,https://www.yelp.com/biz/silver-light-tavern-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,w9I5sGHkwOyLe1yFQ0XBeg
The Marshal,Breakfast & Brunch,4.0,$$$,628 10th Ave,40.76122,-73.99396,https://www.yelp.com/biz/the-marshal-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,u-MUL83NUy2gsbV80WZnAA
Jane,Breakfast & Brunch,4.0,$$,100 W Houston St,40.7273779,-74.00025,https://www.yelp.com/biz/jane-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,uoT2_Wrt1noD6kZOID7tUg
Good Enough to Eat,Breakfast & Brunch,3.5,$$,520 Columbus Ave,40.7859436042416,-73.9727859590175,https://www.yelp.com/biz/good-enough-to-eat-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,cQxtisUT6TgEGSN7gpnTDg
Cebu Bar & Bistro,Breakfast & Brunch,4.0,$$,8801 3rd Ave,40.62186,-74.03138299999999,https://www.yelp.com/biz/cebu-bar-and-bistro-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,uuHujhrkVQdS8XVSGWW2mA
Two Hands,Breakfast & Brunch,3.5,$$,251 Church St,40.71782,-74.00546999999999,https://www.yelp.com/biz/two-hands-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,3cC6UcOj_-FMXRBYlsXFzA
The Crooked Knife,Breakfast & Brunch,3.5,$$,29 E 30th St,40.7451615,-73.9842359,https://www.yelp.com/biz/the-crooked-knife-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,s4dRPq3hzy2Df-pCDHcVSg
Lenwich,Breakfast & Brunch,3.0,$$,120 University Pl,40.734715,-73.99235,https://www.yelp.com/biz/lenwich-new-york-26?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,nsIHA99ryl_1xDjRtyVJDA
The Blue Dog Cookhouse & Bar,Breakfast & Brunch,4.0,$$,308 W 50th St,40.762440000000005,-73.98674,https://www.yelp.com/biz/the-blue-dog-cookhouse-and-bar-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,I6optu9x0JAf8oT5lqJ8qw
Weekends,Breakfast & Brunch,4.5,$,155 S 4th St,40.71162,-73.96184000000001,https://www.yelp.com/biz/weekends-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,RszJexNjHiS1As9cJ7eWpQ
Energy Fuel Healthy Grill,Breakfast & Brunch,3.0,$$,386 Myrtle Ave,40.69294,-73.970508,https://www.yelp.com/biz/energy-fuel-healthy-grill-brooklyn-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,YedhNxIynx2FAVkYZCG09g
Toasties,Breakfast & Brunch,3.5,$,23 E 51st St,40.758511,-73.9748188,https://www.yelp.com/biz/toasties-new-york-9?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,F2TE6sQpywj3bkVi8L_nLw
Banter,Breakfast & Brunch,4.5,$$,169 Sullivan St,40.72787,-74.0010999,https://www.yelp.com/biz/banter-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Zc7Jbuwe3XO-EaVXIh_TYQ
Jack's Wife Freda,Breakfast & Brunch,4.0,$$,224 Lafayette St,40.72213,-73.99756,https://www.yelp.com/biz/jacks-wife-freda-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Me4TxTbPPQZQopW1wOGx5g
Banter,Breakfast & Brunch,4.5,$$,643 Hudson St,40.739135,-74.005738,https://www.yelp.com/biz/banter-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,x8slUOJxMX2EJ0YUU0rrSg
SaravÃ¡ - The Modern Bistro,Breakfast & Brunch,4.5,$$,6819 Third Ave,40.635841,-74.025738,https://www.yelp.com/biz/sarav%C3%A1-the-modern-bistro-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,g3FOPlO-Gp0J4HfjurW74Q
Koneko,Breakfast & Brunch,4.5,$$,26 Clinton St,40.72044,-73.98411999999999,https://www.yelp.com/biz/koneko-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,zi_TJRxi0WzADbbI6Jcz3A
Egg Shop,Breakfast & Brunch,4.0,$$,151 Elizabeth St,40.7204574688656,-73.9952510689421,https://www.yelp.com/biz/egg-shop-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,GlTdgd8780RNXLvz8bTmFg
Tio Pio,Breakfast & Brunch,3.0,$,78 Willoughby St,40.69208,-73.98566,https://www.yelp.com/biz/tio-pio-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,36C1DDb_8WatJkMt-pg4Iw
Sunflower - Gramercy,Breakfast & Brunch,4.5,$$,335 3rd Ave,40.7399,-73.98219,https://www.yelp.com/biz/sunflower-gramercy-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,zV1_EFMN4VY7Rxpv7P-ajg
Open Market,Breakfast & Brunch,3.0,$$,15 William St,40.70537,-74.01035999999999,https://www.yelp.com/biz/open-market-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,mwznN_YtWSGQdaCAV4bZ4g
Sanfords Astoria,Breakfast & Brunch,4.0,$$,30-13 Broadway,40.7623,-73.92555,https://www.yelp.com/biz/sanfords-astoria-astoria?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,AawLwOYZwMf_9wkShExfuw
Sonnyboy,Breakfast & Brunch,4.5,$$,65 Rivington St,40.72052,-73.9901,https://www.yelp.com/biz/sonnyboy-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Pu0AKdb_fSg0S_crsIp0uw
Honeybrains,Breakfast & Brunch,4.0,$$,372 Lafayette St,40.727156,-73.993962,https://www.yelp.com/biz/honeybrains-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ElngKkPciE61tzzPgoYFhQ
Alice's Tea Cup Chapter I,Breakfast & Brunch,4.0,$$,102 W 73rd St,40.77802,-73.9787,https://www.yelp.com/biz/alices-tea-cup-chapter-i-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kaSd6qzlsxn__ILDtGf3iA
Ruby's - Murray Hill,Breakfast & Brunch,4.0,$$,442 3rd Ave,40.74364,-73.97985,https://www.yelp.com/biz/rubys-murray-hill-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DW5SL9RM-kJnmRyYo4oEqg
Reunion,Breakfast & Brunch,4.0,$$,544 Union Ave,40.7171,-73.95164,https://www.yelp.com/biz/reunion-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,sVkwEFET38Myz3dM1uZpiw
Freemans,Breakfast & Brunch,4.0,$$,Freeman Alley,40.721988,-73.99246600000001,https://www.yelp.com/biz/freemans-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,w4cFJhUpjGXqqWBd3BbY4w
Johny's Luncheonette,Breakfast & Brunch,4.5,$,124 W 25th St,40.7444458007812,-73.9930725097656,https://www.yelp.com/biz/johnys-luncheonette-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,WKDdD8Z17-P1XhkyJtDEFA
POST,Breakfast & Brunch,4.5,$$,217 E 3rd St,40.72252460000001,-73.9821975,https://www.yelp.com/biz/post-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ihplCj2HKWR7z-bBKf8Nzw
Little Owl,Breakfast & Brunch,4.0,$$,90 Bedford St,40.732380829140205,-74.0053009986877,https://www.yelp.com/biz/little-owl-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,q1uIqB8PvyCCX8TajaRYBg
Dulce Vida Latin Bistro,Breakfast & Brunch,3.5,$$,1219 Lexington Ave,40.77704,-73.95721,https://www.yelp.com/biz/dulce-vida-latin-bistro-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,AC6vUyOGt8WliqswigZlzQ
Ba'sik,Breakfast & Brunch,4.5,$$,323 Graham Ave,40.7139499,-73.94457,https://www.yelp.com/biz/basik-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Hsxa_mmJzDnD0RApdacGgw
Cafe Cluny,Breakfast & Brunch,4.0,$$$,284 W 12th St,40.737384999999996,-74.003966,https://www.yelp.com/biz/cafe-cluny-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kMljfja7weqfl_lzspjzHA
Baz Bagel and Restaurant,Breakfast & Brunch,3.5,$$,181 Grand St,40.7193075362767,-73.9977402932106,https://www.yelp.com/biz/baz-bagel-and-restaurant-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,S0QgzOvaw5COMRnKWlVGnA
Reunion,Breakfast & Brunch,4.5,$$,544 Union Ave,40.7171,-73.95164,https://www.yelp.com/biz/reunion-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,sVkwEFET38Myz3dM1uZpiw
Hibachi Grill & Supreme Buffet,Buffets,3.5,$$,200 E 161st St,40.825096,-73.921577,https://www.yelp.com/biz/hibachi-grill-and-supreme-buffet-bronx-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,z9uTP0OgfJ3iSjlu77uZ9A
Dynasty Buffet,Buffets,3.5,$$,383 Market St,40.897259999999996,-74.09555,https://www.yelp.com/biz/dynasty-buffet-saddle-brook?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Tl3-184IK6tovU5IvO-lNQ
Flaming Grill & Supreme Buffet,Buffets,3.5,$$,1773 Grand Ave,40.667169200000004,-73.60814609999998,https://www.yelp.com/biz/flaming-grill-and-supreme-buffet-baldwin-5?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xM7ICL6d6E3NjHWjyDIxDg
Flaming Grill & Supreme Buffet,Buffets,2.5,$$,1501 Forest Ave,40.62441870000001,-74.1386512,https://www.yelp.com/biz/flaming-grill-and-supreme-buffet-staten-island?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SU0_Hd_ET94_maeuIB0_vg
6b,Buffets,4.0,$$,60 E 42nd St,40.7521961,-73.9787133,https://www.yelp.com/biz/6b-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7g1pN6JgTf03ts4Jupgdmw
Royal Hibachi Buffet,Buffets,2.5,$$,189 Rte 46 W,40.891883080160206,-74.0945870429277,https://www.yelp.com/biz/royal-hibachi-buffet-saddle-brook?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,AhQW6ScNWmr2ivtd3lJS2Q
La Fiesta Buffet,Buffets,2.5,$$$,6100 Bergenline Ave,40.79022,-74.01491999999999,https://www.yelp.com/biz/la-fiesta-buffet-west-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SRMiVG2wNPwqXgEPXCxEOw
Flaming Grill & Supreme Buffet,Buffets,3.5,$$,293 Ferry St,40.727234,-74.148996,https://www.yelp.com/biz/flaming-grill-and-supreme-buffet-newark?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,bvADKEK_ZebdskpQ59E58Q
Flaming Grill & Supreme Buffet,Buffets,3.5,$$,92 NJ-23,40.988774044572175,-74.32335414762473,https://www.yelp.com/biz/flaming-grill-and-supreme-buffet-riverdale-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,o4-DfLRRkWRMK-_LOM_AVg
La Grande International Buffet & Grill,Buffets,2.5,$$,127 Bergen Blvd,40.8156731307131,-74.00271828268109,https://www.yelp.com/biz/la-grande-international-buffet-and-grill-fairview?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xZ3VuupSlqg9gd97opdlTQ
East Buffet & Restaurant,Buffets,2.5,$$,4207 Main St,40.755070700000005,-73.82800970000001,https://www.yelp.com/biz/east-buffet-and-restaurant-flushing?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_X8K1SI2ikAYgxbpB8lBiQ
Hibachi Grill & Supreme Buffet,Buffets,3.0,$$,8101 Tonnelle Ave,40.8082974761147,-74.0182073260072,https://www.yelp.com/biz/hibachi-grill-and-supreme-buffet-north-bergen?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,-48FPDLFS26aSx4IYk05JA
Sweet Mama's Soul Food Restaurant & Salad Bar,Buffets,4.0,$,689 Lenox Ave,40.8200624492871,-73.9364389139661,https://www.yelp.com/biz/sweet-mamas-soul-food-restaurant-and-salad-bar-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,gmJEBBWAKD8zSfBIdJfrsA
Happy Land Buffet,Buffets,4.0,$,2028 Jerome Ave,40.853111267089794,-73.9075698852539,https://www.yelp.com/biz/happy-land-buffet-bronx?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,G2lMrqIfCVZKjw3R6wzPzQ
Copacabana Brazilian Grill,Buffets,4.5,$$,80-26 Roosevelt Ave,40.7473064935523,-73.88501800596721,https://www.yelp.com/biz/copacabana-brazilian-grill-jackson-heights?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,6sTAomlazQ5UwbKyyAK0OQ
Seaport Buffet,Buffets,2.5,$$,2027 Emmons Ave,40.584138,-73.946639,https://www.yelp.com/biz/seaport-buffet-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9gmHbifr93B0wOllYZdAZA
Mon Cher Market,Buffets,3.0,$,339 Broadway,40.716682,-74.004707,https://www.yelp.com/biz/mon-cher-market-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hAVrIoUHtbM16EigWMJvjA
Hibachi Grill & Supreme Buffet,Buffets,3.0,$$,Hudson Mall,40.7214652189858,-74.0955440349182,https://www.yelp.com/biz/hibachi-grill-and-supreme-buffet-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yl_IA_EAnWjObw72xrTWpg
